"1";"2401";"ACERADORES DE CANA";"ellen";11/08/16;"144807";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2402";"ARADOS";"ellen";11/08/16;"144811";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2403";"AVIAO";"ellen";11/08/16;"144815";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2404";"CAMINHOES CANAVIEIROS";"ellen";11/08/16;"144818";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2405";"CAMINHOES COMBOIO";"ellen";11/08/16;"144821";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2406";"CAMINHOES MUNCK";"ellen";11/08/16;"144825";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2407";"CAMINHOES OFICINA";"ellen";11/08/16;"144843";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2408";"CAMINHOES PIPA";"ellen";11/08/16;"144847";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2409";"CAMINHOES TANQUE";"ellen";11/08/16;"144850";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2410";"CARREGADEIRAS CANAVIEIRAS";"ellen";11/08/16;"144854";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2411";"CARREGADEIRAS INSUMOS";"ellen";11/08/16;"144858";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2412";"CARRETAS";"ellen";11/08/16;"144902";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2413";"COBRIDORES";"ellen";11/08/16;"144906";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2414";"COLHEDORA CASE";"ellen";11/08/16;"144910";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2415";"COLHEDORA JOHN DEERE";"ellen";11/08/16;"144923";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2416";"CONJUNTO DE IRRIGACAO";"ellen";11/08/16;"144928";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2417";"CORTADORES DE GRAMA";"ellen";11/08/16;"144938";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2418";"CULTIVADORES";"ellen";11/08/16;"144941";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2419";"DISTRIBUIDORES CALC ADUBO";"ellen";11/08/16;"144945";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2420";"ENLEIRADORES DE PALHA";"ellen";11/08/16;"144948";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2421";"ESTEIRAS";"ellen";11/08/16;"145009";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2422";"GRADES ARADORAS";"ellen";11/08/16;"145014";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2423";"GRADES INTERMEDIARIAS";"ellen";11/08/16;"145018";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2424";"GRADES NIVELADORAS";"ellen";11/08/16;"145022";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
