62;1;1;5;67;"NO";0;60;0;0;1;"ellen";30/07/09;"102510";"";"";?;?;no;no;0;0;0;0;no
62;2;6;6;998;"CO";0;60;0;0;1;"ellen";30/07/09;"102514";"";"";?;?;no;no;0;0;0;0;no
62;3;7;7;999;"RE";0;60;0;0;1;"ellen";30/07/09;"102518";"";"";?;?;no;no;0;0;0;0;no
63;1;1;5;3;"NO";0;60;0;0;1;"ellen";01/08/09;"122312";"";"";?;?;no;no;0;0;0;0;no
63;2;6;6;999;"RE";0;60;0;0;1;"ellen";01/08/09;"122316";"";"";?;?;no;no;0;0;0;0;no
63;3;7;7;3;"NO";0;60;0;0;1;"ellen";01/08/09;"122321";"";"";?;?;no;no;0;0;0;0;no
64;1;1;5;66;"NO";43200;43260;0;0;1;"ellen";18/08/09;"104540";"";"";?;?;no;no;0;0;0;0;no
64;2;6;6;999;"RE";43200;43260;0;0;1;"ellen";18/08/09;"104540";"";"";?;?;no;no;0;0;0;0;no
65;1;1;5;68;"NO";36000;36060;0;0;1;"ellen";18/08/09;"112017";"";"";?;?;no;no;0;0;0;0;no
65;2;6;6;999;"RE";36000;36060;0;0;1;"ellen";18/08/09;"112017";"";"";?;?;no;no;0;0;0;0;no
66;1;1;5;29;"NO";0;60;0;0;1;"ellen";06/08/09;"151339";"";"";?;?;no;no;0;0;0;0;no
66;2;6;6;998;"CO";0;60;0;0;1;"ellen";06/08/09;"151344";"";"";?;?;no;no;0;0;0;0;no
66;3;7;7;999;"RE";0;60;0;0;1;"ellen";06/08/09;"151348";"";"";?;?;no;no;0;0;0;0;no
67;1;1;5;70;"NO";0;60;0;0;1;"ellen";19/08/09;"091129";"";"";?;?;no;no;0;0;0;0;no
67;2;6;6;999;"RE";0;60;0;0;1;"ellen";19/08/09;"091134";"";"";?;?;no;no;0;0;0;0;no
68;1;1;5;65;"NO";0;60;0;0;1;"ellen";24/08/09;"162236";"";"";?;?;no;no;0;0;0;0;no
68;2;6;6;999;"RE";0;60;0;0;1;"ellen";24/08/09;"162307";"";"";?;?;no;no;0;0;0;0;no
69;1;1;5;71;"NO";0;60;0;0;1;"ellen";25/08/09;"100153";"";"";?;?;no;no;0;0;0;0;no
69;2;6;6;998;"CO";0;60;0;0;1;"ellen";25/08/09;"100157";"";"";?;?;no;no;0;0;0;0;no
69;3;7;7;999;"RE";0;60;0;0;1;"ellen";25/08/09;"100200";"";"";?;?;no;no;0;0;0;0;no
70;1;1;5;73;"NO";0;60;0;0;1;"ellen";28/08/09;"084921";"";"";?;?;no;no;0;0;0;0;no
70;2;6;6;998;"CO";0;60;0;0;1;"ellen";28/08/09;"084925";"";"";?;?;no;no;0;0;0;0;no
70;3;7;7;999;"RE";0;60;0;0;1;"ellen";28/08/09;"084927";"";"";?;?;no;no;0;0;0;0;no
71;1;1;5;74;"NO";0;60;0;0;1;"ellen";28/08/09;"085418";"";"";?;?;no;no;0;0;0;0;no
71;2;6;6;998;"CO";0;60;0;0;1;"ellen";28/08/09;"085420";"";"";?;?;no;no;0;0;0;0;no
71;3;7;7;999;"RE";0;60;0;0;1;"ellen";28/08/09;"085424";"";"";?;?;no;no;0;0;0;0;no
72;1;1;5;34;"NO";0;60;0;0;1;"ellen";28/08/09;"164943";"";"";?;?;no;no;0;0;0;0;no
72;2;6;6;999;"RE";0;60;0;0;1;"ellen";28/08/09;"165013";"";"";?;?;no;no;0;0;0;0;no
73;1;1;5;39;"NO";28800;28860;0;0;1;"ellen";28/08/09;"165732";"";"";?;?;no;no;0;0;0;0;no
73;2;6;6;999;"RE";28800;28860;0;0;1;"ellen";28/08/09;"165732";"";"";?;?;no;no;0;0;0;0;no
74;1;1;5;75;"NO";18000;18060;0;0;1;"ellen";29/08/09;"183241";"";"";?;?;no;no;0;0;0;0;no
74;2;6;6;999;"RE";18000;18060;0;0;1;"ellen";29/08/09;"183241";"";"";?;?;no;no;0;0;0;0;no
75;1;1;5;58;"NO";22800;22860;0;0;1;"ellen";31/08/09;"100308";"";"";?;?;no;no;0;0;0;0;no
75;2;6;6;999;"RE";22800;22860;0;0;1;"ellen";31/08/09;"100308";"";"";?;?;no;no;0;0;0;0;no
76;1;1;6;16;"NO";0;60;0;0;1;"ellen";01/09/09;"093522";"";"";?;?;no;no;0;0;0;0;no
