76;0;"ENCARREGADO DE OBRAS";"ENC OBRAS";no;4;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;16/10/08;16/10/08;16/10/08;?;"";"";yes;"cleo";16/10/08;"081052";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
77;0;"PEDREIRO";"PEDREIRO";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;17/10/08;17/10/08;17/10/08;?;"";"";yes;"cleo";17/10/08;"075814";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
78;0;"VIGIA";"VIGIA";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;06/03/09;06/03/09;06/03/09;?;"";"";yes;"ellen";06/03/09;"115208";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
79;0;"COZINHEIRO (DOMESTICO)";"COZINHEIRO";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;07/04/09;07/04/09;07/04/09;?;"";"";yes;"VAL";07/04/09;"100354";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
80;0;"OPERADOR DE COLHEITADEIRA";"OP COLHEIT";no;7;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;28/04/09;28/04/09;28/04/09;?;"";"";yes;"ellen";30/04/09;"083951";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
81;0;"ENGENHEIRO AGRONOMO TRAINEE";"ENG AGRONO";no;2;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;29/04/09;29/04/09;29/04/09;?;"";"";yes;"ellen";29/04/09;"171514";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
82;0;"SUPERVISORA DE CONTABILIDADE";"SUP.CONTAB";no;3;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;04/06/09;04/06/09;04/06/09;?;"";"";yes;"ellen";04/06/09;"162031";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
83;0;"ASSISTENTE DE DPTO PESSOAL";"ASSIS. D.P";no;5;1;3;8;1;no;0;99;1;1;yes;"";0;0;1;10/06/09;10/06/09;10/06/09;?;"";"";yes;"ellen";16/11/10;"103109";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
84;0;"OPERADOR DE COLHEDORA";"OP. COLHED";no;7;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;01/07/09;01/07/09;01/07/09;?;"";"";yes;"ellen";01/07/09;"093508";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
85;0;"TECNICO DE SEGURANÇA TRAINNE";"TEC. SEG.";no;7;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;07/07/09;07/07/09;07/07/09;?;"";"";yes;"ellen";07/07/09;"180908";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
86;0;"LIDER DE COLHEDORA";"LIDER COLH";no;7;1;3;6;1;no;0;99;1;1;yes;"";0;0;1;01/10/09;01/10/09;01/10/09;?;"";"";yes;"val";01/10/09;"085059";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
87;0;"MOTORISTA CANAVIEIRO";"MOT CANAVI";no;7;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;27/11/09;27/11/09;27/11/09;?;"";"";yes;"lucimar";27/11/09;"102740";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
88;0;"ASSESSORA DA DIRETORIA";"ASSESSORIA";no;5;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;30/12/09;30/12/09;30/12/09;?;"";"";yes;"lucimar";30/12/09;"174543";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
89;0;"ESTAGIARIO";"ESTAGIARIO";no;7;1;3;8;1;no;0;99;1;1;yes;"";0;0;1;12/01/10;12/01/10;12/01/10;?;"";"";yes;"lucimar";12/01/10;"163947";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
90;2;"FISCAL DE PONTO ELETRONICO";"FISCAL";no;7;1;3;4;1;no;0;99;1;1;yes;"";0;0;1;16/04/10;16/04/10;16/04/10;?;"";"";yes;"ellen";16/04/10;"094323";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
