"12";"202";1;2018;6;1;1;9;01/06/18;30/06/18;yes;06/07/18;"";1;no;no;0;0;no;1;no;0;66442;66442;06/07/18;2;0;3;1;3;3;?;1;no;"msantos";08/08/18;"180748";"CSREDD`N\EFMVsXXWtA";"N 211";?;?;no;no;2;0;0;0;6502,55;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;19/06/18;19/06/18;no
"12";"202";1;2018;7;1;1;9;01/07/18;31/07/18;yes;05/08/18;"";1;no;no;0;0;no;1;no;0;33164;33165;05/08/18;1;0;3;1;3;3;?;1;no;"msantos";28/08/18;"142221";"CSREDDdNGEIMTNnFF`o";"N 211";?;?;no;no;1;0;0;0;2966,89;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;17/08/18;17/08/18;no
"12";"202";1;2018;8;1;1;9;01/08/18;31/08/18;yes;05/09/18;"";1;no;no;0;0;no;1;no;0;33629;33630;05/09/18;1;0;3;1;3;3;?;1;no;"msantos";18/09/18;"090940";"CSREDDgNfELMQ^OgiaA";"N 211";?;?;no;no;1;0;0;0;2966,91;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;28/08/18;28/08/18;no
"12";"202";1;2018;9;1;1;9;01/09/18;30/09/18;yes;05/10/18;"";1;no;no;0;0;no;1;no;0;32910;32912;05/10/18;1;0;3;1;3;3;?;1;no;"msantos";08/11/18;"111735";"CSREDDkNQEOMNmeUXaG";"N 211";?;?;no;no;1;0;0;0;2966,89;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;18/09/18;18/09/18;no
"12";"202";1;2018;10;1;1;9;01/10/18;31/10/18;yes;07/11/18;"";1;no;no;0;0;no;1;no;0;59154;59155;07/11/18;1;0;3;1;3;3;?;1;no;"msantos";07/12/18;"173337";"CSREDDnNpERMLIGCGaM";"N 211";?;?;no;no;1;0;0;0;2966,91;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;08/11/18;08/11/18;no
"12";"202";1;2018;11;1;1;9;01/11/18;30/11/18;yes;06/12/18;"";1;no;no;0;0;no;1;no;0;60419;60423;06/12/18;2;0;3;1;3;3;?;1;no;"msantos";12/12/18;"170140";"CSREDDrN[EUMIX\djt_";"N 211";?;?;no;no;2;0;0;0;5933,82;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;07/12/18;07/12/18;no
"12";"202";1;2018;12;1;3;9;01/12/18;31/12/18;yes;20/12/18;"";1;no;yes;0;0;no;1;no;0;41634;41634;14/01/19;0;0;3;1;1;3;?;1;no;"msantos";14/01/19;"113535";"";"N";?;?;no;no;0;0;0;0;0;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;14/01/19;14/01/19;no
"12";"202";1;2018;12;2;1;9;01/12/18;31/12/18;yes;06/01/19;"";1;no;yes;0;0;no;1;no;0;41787;41789;06/01/19;2;0;3;1;3;3;?;1;no;"msantos";05/02/19;"083002";"CSREEDBNFEXMFgrRYte";"N 211";?;?;no;no;2;0;0;0;5933,78;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;14/01/19;14/01/19;no
"12";"202";1;2019;1;1;1;9;01/01/19;31/01/19;yes;06/02/19;"";1;no;no;0;0;no;1;no;0;31694;31695;06/02/19;1;0;3;1;3;3;?;1;no;"msantos";27/02/19;"102901";"CSREDDNN\ElMcD\nqjs";"N 211";?;?;no;no;1;0;0;0;3103,75;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;05/02/19;05/02/19;no
"12";"202";1;2019;2;1;1;9;01/02/19;28/02/19;yes;06/03/19;"";1;no;no;0;0;no;1;no;0;34982;34984;06/03/19;1;0;3;1;3;3;?;1;no;"msantos";20/03/19;"155832";"CSREDDRNGEoM`Sr\`kE";"N 211";?;?;no;no;1;0;0;0;3103,75;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;27/02/19;27/02/19;no
